TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target
75.77,2023-08-07 17:48:31,1,5,1,51.0,1,148.0,1.0,8361.7,2024-11-04 08:09:47,3
444.52,2023-04-04 16:11:34,1,21,2,27.0,1,17.0,1.0,5424.6,2024-11-04 08:06:58,0
5.29,2023-03-08 18:51:57,1,16,2,52.0,0,276.0,1.0,11263.89,2024-11-04 08:09:14,1
97.63,2023-05-15 16:05:06,0,25,2,48.0,0,127.0,1.0,12467.31,2024-11-04 08:11:10,3
256.95,2023-05-04 16:37:21,1,36,1,26.0,1,71.0,1.0,2531.24,2024-11-04 08:08:10,0
734.86,2023-12-08 16:36:30,0,4,1,48.0,1,290.0,1.0,6242.03,2024-11-04 08:08:49,1
1250.94,2023-02-28 17:45:06,1,8,0,36.0,0,107.0,2.0,11565.97,2024-11-04 08:08:33,3
84.28,2023-06-12 17:09:17,1,22,1,39.0,0,142.0,1.0,13586.06,2024-11-04 08:07:40,3
927.45,2023-08-07 18:52:42,1,2,0,24.0,3,95.0,1.0,1161.84,2024-11-04 08:07:13,0
202.49,2023-12-28 16:30:32,0,41,0,48.0,1,69.0,1.0,7447.1,2024-11-04 08:08:28,3
154.99,2023-08-28 17:07:08,1,23,1,25.0,3,53.0,1.0,1419.31,2024-11-04 08:08:06,0
481.53,2023-09-12 17:21:48,1,1,1,58.0,2,277.0,1.0,6142.54,2024-11-04 08:11:54,1
172.92,2023-08-28 16:56:05,1,24,2,20.0,3,212.0,1.0,416.37,2024-11-04 08:08:14,0
275.59,2023-10-10 16:49:03,0,30,1,53.0,2,238.0,1.0,6313.22,2024-11-04 08:10:12,1
207.2,2024-01-01 16:12:32,1,8,2,60.0,1,133.0,1.0,8092.94,2024-11-04 08:06:23,2
136.82,2023-08-25 18:24:06,1,6,1,31.0,1,14.0,1.0,6229.13,2024-11-04 08:08:03,3
624.0,2023-02-16 17:34:34,1,15,1,26.0,1,132.0,5.0,4976.18,2024-11-04 08:11:42,0
211.36,2023-08-10 18:31:00,1,6,2,30.0,1,28.0,1.0,8741.51,2024-11-04 08:08:34,3
10.15,2023-02-23 16:51:34,1,2,0,59.0,0,58.0,5.0,7155.04,2024-11-04 08:11:00,2
26.3,2023-12-12 16:57:29,1,41,0,32.0,0,33.0,1.0,7473.73,2024-11-04 08:09:28,3
319.5,2023-06-09 16:03:24,0,41,1,29.0,1,69.0,1.0,2366.3,2024-11-04 08:10:45,0
182.42,2023-03-22 16:59:56,1,18,1,51.0,2,137.0,1.0,3051.29,2024-11-04 08:10:41,2
716.62,2023-04-10 16:04:28,1,1,0,44.0,0,241.0,1.0,6987.4,2024-11-04 08:10:05,1
222.96,2023-03-23 17:26:31,0,14,0,65.0,0,150.0,1.0,7370.41,2024-11-04 08:12:21,2
79.77,2023-01-23 16:50:55,1,37,0,68.0,2,167.0,1.0,5010.31,2024-11-04 08:08:44,2
431.08,2023-07-17 18:24:15,1,0,1,45.0,2,25.0,1.0,6760.22,2024-11-04 08:06:52,3
592.24,2023-10-16 16:49:07,1,40,0,52.0,0,140.0,1.0,9817.05,2024-11-04 08:07:20,3
200.19,2023-07-18 18:11:40,0,35,1,52.0,2,108.0,1.0,4389.96,2024-11-04 08:12:17,2
297.5,2023-03-27 17:16:41,0,18,1,73.0,2,80.0,1.0,6768.14,2024-11-04 08:07:49,2
345.86,2023-11-20 16:41:44,1,29,0,51.0,2,145.0,1.0,1504.64,2024-11-04 08:09:26,2
343.88,2023-12-11 16:37:20,1,26,2,63.0,2,97.0,1.0,6486.18,2024-11-04 08:12:01,2
16.52,2023-01-04 17:00:58,0,4,2,25.0,3,135.0,1.0,835.53,2024-11-04 08:07:28,0
162.1,2023-12-06 17:34:01,1,25,1,41.0,1,151.0,1.0,8576.65,2024-11-04 08:08:09,3
36.12,2023-11-29 17:55:07,1,15,2,22.0,3,234.0,1.0,1593.03,2024-11-04 08:08:11,0
354.91,2023-12-18 16:33:07,1,4,0,74.0,2,191.0,1.0,3872.55,2024-11-04 08:09:08,2
38.41,2023-04-11 16:06:20,1,10,0,40.0,0,117.0,1.0,9129.68,2024-11-04 08:07:27,3
53.52,2023-03-31 16:18:37,1,36,1,49.0,1,55.0,1.0,2227.49,2024-11-04 08:08:36,2
498.59,2023-10-23 18:41:35,1,30,2,45.0,2,138.0,1.0,2619.46,2024-11-04 08:11:11,0
13.3,2023-06-06 16:36:30,1,35,0,23.0,3,63.0,1.0,213.0,2024-11-04 08:09:17,0
189.65,2023-09-25 16:32:45,1,5,0,21.0,3,60.0,1.0,8457.09,2024-11-04 08:11:01,3
255.32,2023-09-13 16:14:04,1,3,0,80.0,2,27.0,1.0,6290.62,2024-11-04 08:07:29,2
230.51,2023-02-17 18:01:18,0,22,1,51.0,1,56.0,1.0,9522.37,2024-11-04 08:10:49,3
237.74,2023-06-12 18:51:29,1,40,0,61.0,0,152.0,1.0,11795.12,2024-11-04 08:10:26,3
512.76,2023-04-11 16:37:54,1,14,0,52.0,0,26.0,1.0,5121.36,2024-11-04 08:07:06,2
151.37,2023-04-03 16:55:21,1,3,0,54.0,1,53.0,1.0,8356.08,2024-11-04 08:08:41,3
85.01,2023-01-23 18:35:43,0,32,0,25.0,3,157.0,1.0,1299.4,2024-11-04 08:08:58,0
444.47,2023-01-16 16:15:57,1,38,2,57.0,2,61.0,1.0,6062.94,2024-11-04 08:10:42,2
211.36,2023-04-24 16:28:14,1,16,0,67.0,2,58.0,1.0,7588.67,2024-11-04 08:10:28,2
879.25,2023-11-07 17:44:12,0,22,2,24.0,3,137.0,1.0,125.85,2024-11-04 08:08:02,0
55.98,2023-09-25 16:41:04,0,18,1,24.0,3,87.0,1.0,7047.04,2024-11-04 08:12:04,0
54.91,2023-02-13 16:08:58,0,8,0,41.0,1,275.0,1.0,7927.27,2024-11-04 08:07:25,1
1047.69,2023-10-16 16:32:31,1,2,2,20.0,3,139.0,1.0,1889.78,2024-11-04 08:10:42,0
393.74,2023-12-04 18:11:56,1,5,2,26.0,3,90.0,1.0,1769.06,2024-11-04 08:06:52,0
58.94,,1,24,2,30.0,1,26.0,1.0,4575.98,2024-11-04 08:08:38,0
515.57,2023-01-02 17:26:34,1,8,0,27.0,1,56.0,1.0,9269.67,2024-11-04 08:06:54,3
332.15,2023-10-16 17:12:32,1,9,0,59.0,0,105.0,1.0,9749.46,2024-11-04 08:07:16,3
177.94,2023-09-26 16:08:25,1,25,2,19.0,3,173.0,1.0,123.24,2024-11-04 08:11:29,0
68.68,2023-09-18 16:15:19,1,34,1,49.0,1,141.0,1.0,4718.51,2024-11-04 08:06:27,2
1431.54,2023-12-11 16:23:59,1,32,2,20.0,3,84.0,1.0,1171.98,2024-11-04 08:08:41,0
240.03,2023-02-27 17:25:09,1,1,2,33.0,1,31.0,1.0,7807.73,2024-11-04 08:09:41,3
168.34,2023-06-27 18:14:30,1,31,0,64.0,2,240.0,1.0,7483.01,2024-11-04 08:11:10,1
474.77,2023-10-06 18:26:45,1,4,2,46.0,1,284.0,1.0,8494.53,2024-11-04 08:06:24,1
451.7,2023-03-01 16:56:01,1,6,2,29.0,1,103.0,1.0,8994.67,2024-11-04 08:10:51,3
243.85,2023-12-20 16:41:44,1,29,1,39.0,1,43.0,1.0,4576.78,2024-11-04 08:08:53,0
5.76,2023-08-28 17:13:52,1,15,1,38.0,3,164.0,1.0,5859.79,2024-11-04 08:09:21,1
435.08,2023-07-24 16:01:27,1,37,2,55.0,1,78.0,1.0,2103.41,2024-11-04 08:11:15,2
127.78,2023-04-25 16:41:32,1,24,0,20.0,3,170.0,1.0,1046.66,2024-11-04 08:10:26,0
23.14,2023-11-15 17:23:40,0,23,2,47.0,0,93.0,1.0,10536.54,2024-11-04 08:09:21,3
545.87,2023-01-02 16:31:28,1,24,1,27.0,1,41.0,1.0,4860.01,2024-11-04 08:09:44,0
21.21,2023-12-04 16:20:16,1,26,2,55.0,1,37.0,1.0,9575.42,2024-11-04 08:07:18,3
423.53,2023-08-10 17:08:52,0,18,1,50.0,0,81.0,1.0,5453.4,2024-11-04 08:07:23,2
142.1,2023-06-08 17:08:06,0,37,2,18.0,3,109.0,1.0,1545.64,2024-11-04 08:11:56,0
1413.24,2023-11-06 18:59:24,1,27,0,58.0,1,112.0,1.0,7272.01,2024-11-04 08:11:26,2
114.15,2023-02-21 16:47:54,1,1,0,19.0,3,52.0,1.0,1612.4,2024-11-04 08:08:38,0
275.98,2023-12-15 16:04:20,0,42,2,72.0,2,67.0,1.0,6151.05,2024-11-04 08:07:16,2
590.68,2023-09-25 16:56:21,1,42,1,27.0,3,23.0,1.0,852.2,2024-11-04 08:09:15,0
152.42,2023-10-23 16:45:37,1,38,0,42.0,0,176.0,1.0,9141.79,2024-11-04 08:12:18,1
395.77,2023-02-27 16:24:11,0,12,1,43.0,0,118.0,1.0,6425.99,2024-11-04 08:08:17,3
615.16,2023-02-06 16:40:27,1,4,2,26.0,3,140.0,1.0,214.61,2024-11-04 08:06:37,0
207.82,2023-02-28 16:34:45,0,19,2,19.0,3,30.0,1.0,229.02,2024-11-04 08:07:02,0
220.52,2023-06-07 16:07:22,1,39,0,57.0,2,152.0,1.0,1793.09,2024-11-04 08:07:19,2
281.47,2023-08-18 17:02:15,1,30,0,34.0,1,142.0,1.0,4437.48,2024-11-04 08:11:13,0
57.91,2023-11-28 16:45:08,0,34,1,58.0,1,97.0,1.0,3641.06,2024-11-04 08:07:03,2
30.48,2023-12-04 16:27:11,0,39,1,32.0,0,78.0,1.0,11481.85,2024-11-04 08:07:38,3
1152.58,2023-09-13 17:58:16,1,2,1,65.0,2,180.0,1.0,7567.17,2024-11-04 08:11:45,1
453.09,2023-06-05 16:24:22,1,38,1,48.0,0,97.0,1.0,4734.110000000001,2024-11-04 08:08:12,2
424.47,2023-02-27 16:05:35,1,28,2,22.0,3,116.0,1.0,5491.55,2024-11-04 08:08:43,0
228.4,2023-01-05 16:22:12,1,29,0,67.0,0,116.0,1.0,9598.43,2024-11-04 08:09:36,2
67.17,2023-07-03 18:03:48,1,39,2,63.0,0,48.0,1.0,14410.44,2024-11-04 08:08:55,3
284.89,2023-12-18 17:53:03,1,1,2,53.0,0,115.0,1.0,9738.6,2024-11-04 08:06:51,3
118.69,2023-02-13 18:36:21,1,29,2,33.0,0,296.0,1.0,749.34,2024-11-04 08:10:00,1
221.33,2023-10-18 18:17:05,1,21,0,27.0,3,276.0,1.0,1185.43,2024-11-04 08:09:51,1
252.31,2023-03-29 16:10:33,0,39,0,26.0,3,172.0,1.0,1584.6,2024-11-04 08:12:07,0
58.85,2023-05-15 17:15:25,0,25,2,71.0,2,115.0,1.0,1789.8,2024-11-04 08:06:34,2
194.68,,1,22,2,32.0,0,165.0,1.0,14494.18,2024-11-04 08:11:54,3
433.53,2023-10-19 17:06:57,1,30,1,38.0,0,231.0,1.0,6368.32,2024-11-04 08:09:08,1
178.26,2023-10-16 16:55:59,1,28,0,59.0,2,59.0,1.0,1137.13,2024-11-04 08:08:51,2
207.65,2023-09-11 16:52:21,1,37,2,34.0,1,98.0,1.0,5143.8,2024-11-04 08:09:29,0
237.0,2023-02-10 16:50:10,1,40,2,49.0,0,115.0,1.0,14021.4,2024-11-04 08:08:13,3
1169.59,2023-12-25 17:12:21,1,27,2,28.0,3,114.0,1.0,5946.45,2024-11-04 08:11:33,0
347.63,2023-12-13 16:41:13,0,6,2,25.0,3,272.0,1.0,1400.04,2024-11-04 08:08:39,1
517.68,2023-04-05 17:52:24,1,29,0,31.0,0,24.0,1.0,11305.81,2024-11-04 08:08:06,3
36.25,2023-11-27 18:28:57,1,40,1,52.0,0,76.0,1.0,193.06,2024-11-04 08:10:09,2
46.53,2023-06-22 17:27:50,1,37,0,42.0,1,34.0,1.0,4468.12,2024-11-04 08:07:22,2
207.47,2023-10-02 18:57:19,1,24,0,53.0,0,12.0,1.0,1688.9,2024-11-04 08:07:01,2
199.7,2023-04-03 18:41:57,1,16,0,43.0,1,285.0,1.0,7574.45,2024-11-04 08:08:58,1
307.89,2023-07-10 16:34:43,0,26,2,62.0,2,90.0,1.0,2637.55,2024-11-04 08:11:34,2
403.63,2023-06-08 16:56:16,1,19,1,31.0,1,167.0,3.0,3304.02,2024-11-04 08:07:58,0
20.06,2023-04-19 16:41:27,1,22,0,27.0,3,144.0,1.0,445.21,2024-11-04 08:10:01,0
236.57,2023-09-01 17:51:34,1,34,0,79.0,2,112.0,1.0,3488.77,2024-11-04 08:06:31,2
0.32,2023-08-04 17:44:36,1,4,0,39.0,1,136.0,1.0,7158.58,2024-11-04 08:09:57,3
14.28,2023-09-15 17:03:44,1,31,0,23.0,3,81.0,1.0,1597.51,2024-11-04 08:07:23,0
232.35,2023-05-12 16:14:22,0,1,1,33.0,1,153.0,1.0,4186.25,2024-11-04 08:08:22,0
317.53,2023-02-24 18:25:34,1,24,2,44.0,1,104.0,1.0,6237.68,2024-11-04 08:06:39,3
74.67,2023-05-15 17:37:32,1,16,0,43.0,1,283.0,1.0,3449.35,2024-11-04 08:11:01,1
65.01,2023-10-24 17:28:18,0,2,2,29.0,0,67.0,1.0,10235.19,2024-11-04 08:09:26,3
0.45,2023-07-26 17:29:24,1,18,1,34.0,1,172.0,1.0,8670.23,2024-11-04 08:10:09,3
364.13,2023-02-03 16:06:00,1,13,0,63.0,0,61.0,1.0,8198.0,2024-11-04 08:10:23,2
340.13,2023-02-06 17:23:52,1,23,1,24.0,3,32.0,3.0,1149.74,2024-11-04 08:11:48,0
15.81,2023-03-02 18:36:55,1,28,1,69.0,0,11.0,4.0,8384.85,2024-11-04 08:12:06,2
222.66,2023-06-28 16:05:19,1,11,2,39.0,0,88.0,1.0,14466.38,2024-11-04 08:10:50,3
638.24,2023-03-09 18:04:32,1,31,1,48.0,1,64.0,1.0,5695.78,2024-11-04 08:11:49,2
241.21,2023-09-25 16:37:04,1,29,0,31.0,1,108.0,1.0,1220.86,2024-11-04 08:09:16,0
171.16,2023-09-28 16:33:08,1,27,2,51.0,2,42.0,1.0,6126.5,2024-11-04 08:11:02,2
1360.67,2023-04-19 16:38:41,1,33,1,29.0,1,118.0,1.0,2861.65,2024-11-04 08:06:27,0
37.65,2023-09-25 17:29:01,0,38,2,27.0,3,109.0,1.0,411.78,2024-11-04 08:11:02,0
25.77,2023-10-02 16:32:31,1,22,2,68.0,2,18.0,1.0,4331.54,2024-11-04 08:06:40,2
789.8,2023-07-10 16:04:39,1,17,0,40.0,0,94.0,1.0,13948.09,2024-11-04 08:07:32,3
308.85,2023-11-29 18:03:46,0,20,1,20.0,3,33.0,2.0,333.19,2024-11-04 08:08:15,0
1454.52,2023-09-22 16:13:06,1,24,0,27.0,3,20.0,1.0,1189.03,2024-11-04 08:07:18,0
806.97,2023-03-07 17:48:05,1,39,2,25.0,3,11.0,1.0,102.2,2024-11-04 08:08:53,0
364.81,,1,5,2,25.0,3,53.0,1.0,1145.23,2024-11-04 08:07:19,0
490.82,2023-06-01 18:04:35,1,18,0,26.0,1,114.0,1.0,8704.27,2024-11-04 08:09:41,3
1021.38,2023-01-27 18:59:43,1,11,1,61.0,0,125.0,1.0,6223.26,2024-11-04 08:08:46,2
311.28,2023-05-22 16:41:12,1,1,1,49.0,0,198.0,1.0,135.96,2024-11-04 08:09:13,1
85.03,2023-04-10 16:52:51,1,36,0,51.0,2,48.0,1.0,4597.57,2024-11-04 08:06:59,2
307.75,2023-04-12 17:54:47,1,11,1,64.0,0,63.0,1.0,1061.58,2024-11-04 08:10:03,2
333.67,2023-07-06 18:09:06,1,13,2,36.0,1,68.0,1.0,9238.08,2024-11-04 08:08:44,3
589.89,2023-10-20 16:29:44,1,17,1,56.0,1,213.0,3.0,9404.63,2024-11-04 08:12:03,1
372.08,2023-03-06 16:37:23,1,15,1,66.0,0,63.0,1.0,13330.74,2024-11-04 08:12:15,3
502.9,2023-09-18 17:13:32,0,14,2,26.0,3,141.0,1.0,341.24,2024-11-04 08:08:40,0
103.81,2023-09-27 16:39:38,1,28,0,36.0,0,34.0,1.0,7044.63,2024-11-04 08:11:54,3
69.43,2023-02-06 17:38:53,1,19,0,30.0,1,162.0,1.0,9281.85,2024-11-04 08:08:31,3
110.4,2023-09-21 16:52:18,0,36,0,56.0,0,62.0,1.0,8639.36,2024-11-04 08:08:33,3
275.65,2023-08-14 16:52:32,0,1,1,28.0,1,14.0,1.0,4957.57,,0
336.01,2023-11-09 18:45:10,1,7,2,63.0,0,121.0,4.0,4734.110000000001,2024-11-04 08:08:51,2
251.8,2023-04-03 16:14:34,1,23,0,62.0,0,102.0,1.0,11796.66,2024-11-04 08:10:15,3
334.07,2023-08-11 17:27:16,1,27,1,59.0,1,200.0,1.0,7306.79,2024-11-04 08:10:28,1
52.44,2023-09-06 18:56:24,1,33,2,27.0,3,87.0,1.0,3157.75,2024-11-04 08:09:31,0
1030.85,2023-09-04 17:22:24,1,36,0,25.0,3,39.0,1.0,1941.8,2024-11-04 08:11:01,0
141.37,2023-07-21 16:54:10,1,10,2,46.0,1,77.0,1.0,1019.77,2024-11-04 08:11:41,2
211.7,2023-11-13 16:58:19,0,6,2,50.0,0,205.0,1.0,12272.78,2024-11-04 08:07:08,1
61.4,2023-01-30 16:45:11,1,38,1,41.0,1,20.0,2.0,7892.87,2024-11-04 08:08:27,3
308.23,2023-04-17 16:12:22,1,19,0,60.0,2,23.0,1.0,4150.63,2024-11-04 08:11:35,2
111.41,2023-12-27 17:18:17,1,6,1,21.0,3,181.0,1.0,1204.11,2024-11-04 08:10:44,0
675.49,2023-03-15 16:16:53,1,5,0,61.0,2,159.0,1.0,1893.0,2024-11-04 08:10:47,2
29.72,2023-07-19 17:16:18,1,35,0,26.0,3,38.0,1.0,1059.62,,0
301.73,,1,40,2,67.0,0,163.0,1.0,990.74,2024-11-04 08:07:10,2
294.61,2023-09-28 18:53:02,1,29,1,60.0,2,74.0,1.0,7375.59,2024-11-04 08:07:33,2
106.43,2023-04-17 17:32:12,0,31,0,52.0,1,164.0,1.0,9403.12,2024-11-04 08:10:35,3
381.52,2023-11-20 16:42:12,1,39,2,36.0,0,79.0,1.0,5798.92,2024-11-04 08:11:07,3
1142.76,2023-03-15 17:10:12,0,15,2,25.0,3,71.0,1.0,1498.93,2024-11-04 08:10:03,0
5.66,2023-12-04 18:43:37,1,14,1,40.0,1,33.0,1.0,5434.64,2024-11-04 08:11:43,3
209.09,2023-11-07 18:44:46,1,41,0,48.0,0,203.0,1.0,9100.81,2024-11-04 08:06:31,1
521.81,2023-11-16 17:26:37,1,41,0,47.0,1,34.0,1.0,4750.96,2024-11-04 08:07:27,2
588.36,2023-01-09 16:08:44,1,5,2,33.0,1,134.0,1.0,8434.99,2024-11-04 08:10:22,3
146.67,2023-10-31 16:05:00,1,0,2,20.0,3,273.0,1.0,1569.75,2024-11-04 08:11:06,0
176.52,2023-03-14 17:06:18,0,36,2,73.0,2,94.0,5.0,7132.08,2024-11-04 08:08:41,2
57.34,2023-10-23 16:03:49,1,1,2,27.0,3,81.0,1.0,1100.64,2024-11-04 08:10:22,0
294.77,2023-10-10 17:16:59,1,30,2,77.0,2,101.0,1.0,2272.17,2024-11-04 08:10:02,2
881.32,2023-08-31 17:29:03,1,12,2,31.0,1,59.0,1.0,2287.93,2024-11-04 08:06:52,0
162.59,2023-02-22 16:18:32,1,16,1,64.0,2,19.0,1.0,7104.83,2024-11-04 08:08:46,2
56.15,2023-12-28 18:53:29,1,26,1,31.0,0,77.0,1.0,13265.92,2024-11-04 08:09:03,3
524.55,2023-09-19 16:32:00,1,12,0,39.0,0,175.0,1.0,8292.75,2024-11-04 08:07:00,1
535.4,2023-05-12 18:38:11,1,36,1,23.0,3,110.0,1.0,651.84,2024-11-04 08:08:50,0
56.84,2023-08-14 17:29:30,1,33,0,45.0,1,185.0,1.0,7977.78,2024-11-04 08:09:53,1
135.94,2023-01-18 16:48:32,1,15,1,71.0,2,258.0,1.0,4710.21,2024-11-04 08:10:02,1
47.1,2023-07-03 17:26:49,0,42,1,42.0,0,178.0,1.0,6308.07,2024-11-04 08:09:40,1
124.05,2023-10-25 16:50:02,0,0,1,61.0,0,220.0,1.0,7009.54,2024-11-04 08:12:09,1
802.89,2023-08-28 18:32:00,1,6,0,19.0,3,175.0,1.0,1973.63,2024-11-04 08:11:17,0
193.16,2023-04-06 16:41:31,1,5,0,64.0,2,109.0,1.0,2304.56,2024-11-04 08:07:13,2
541.52,2023-06-28 17:47:15,0,16,1,48.0,1,161.0,1.0,6087.24,2024-11-04 08:08:36,1
20.17,2023-01-02 16:45:05,1,35,0,77.0,2,86.0,1.0,3869.37,2024-11-04 08:08:39,2
35.98,2023-08-17 16:14:47,0,26,1,40.0,0,133.0,1.0,11147.34,2024-11-04 08:06:59,3
273.24,2023-12-12 16:56:18,1,14,1,51.0,2,173.0,1.0,2202.21,2024-11-04 08:10:05,1
663.45,2023-12-12 17:20:46,1,0,0,67.0,2,147.0,1.0,5897.29,2024-11-04 08:11:40,2
343.86,2023-02-13 16:44:51,1,5,1,57.0,1,70.0,1.0,3278.65,2024-11-04 08:09:48,2
69.38,2023-01-11 16:09:36,1,11,1,69.0,0,280.0,2.0,12072.11,2024-11-04 08:11:12,1
75.43,2023-08-14 16:01:57,1,14,0,77.0,2,266.0,1.0,1441.86,2024-11-04 08:11:19,1
414.64,2023-04-03 16:27:24,1,23,1,32.0,0,74.0,1.0,7253.22,2024-11-04 08:09:17,3
86.79,2023-01-23 16:31:30,1,13,1,33.0,0,166.0,1.0,8795.37,2024-11-04 08:07:48,3
1105.88,2023-03-06 17:37:32,1,29,0,34.0,1,36.0,1.0,2636.32,2024-11-04 08:11:22,0
14.1,2023-12-25 17:13:46,1,21,1,45.0,1,73.0,1.0,6949.21,2024-11-04 08:08:16,3
63.33,2023-12-26 17:10:01,0,21,1,23.0,3,124.0,1.0,792.33,2024-11-04 08:12:02,0
606.27,2023-06-22 17:05:42,1,21,1,29.0,0,42.0,1.0,9668.78,2024-11-04 08:09:33,3
4.47,2023-08-14 16:20:49,1,3,1,27.0,3,132.0,1.0,1381.75,2024-11-04 08:10:24,0
289.01,2023-08-28 16:41:21,1,24,2,66.0,2,96.0,1.0,4226.26,2024-11-04 08:08:12,2
338.69,2023-10-23 18:46:51,1,41,1,18.0,3,169.0,1.0,1137.89,2024-11-04 08:06:32,0
97.73,2023-05-29 17:55:23,1,34,1,69.0,0,156.0,1.0,7885.21,2024-11-04 08:08:27,2
1021.16,2023-10-16 17:32:16,1,0,0,20.0,3,112.0,1.0,9427.06,2024-11-04 08:07:50,3
27.61,2023-03-10 16:28:07,0,13,0,54.0,2,26.0,1.0,3679.64,2024-11-04 08:09:16,2
284.17,2023-05-24 16:02:39,1,22,0,51.0,2,189.0,1.0,3479.56,2024-11-04 08:08:05,1
76.21,2023-01-10 16:41:42,1,20,1,22.0,3,69.0,1.0,664.93,2024-11-04 08:10:44,0
211.36,2023-11-20 17:51:05,0,10,1,69.0,0,292.0,1.0,624.09,2024-11-04 08:08:26,1
584.51,2023-08-25 17:47:07,1,10,0,74.0,2,76.0,1.0,3254.56,2024-11-04 08:08:49,2
432.18,2023-05-19 16:31:11,1,19,1,18.0,3,162.0,1.0,678.83,2024-11-04 08:08:30,0
134.55,2023-10-09 16:44:50,1,38,2,59.0,0,165.0,1.0,14852.42,2024-11-04 08:08:25,3
61.66,2023-02-10 16:34:00,1,34,0,26.0,3,86.0,1.0,5705.4,2024-11-04 08:06:48,0
12.35,2023-02-06 18:39:50,1,14,1,25.0,3,22.0,1.0,1846.85,2024-11-04 08:11:12,0
213.25,2023-02-23 17:30:07,1,37,1,25.0,3,63.0,1.0,677.79,2024-11-04 08:08:03,0
34.93,2023-10-16 16:11:52,1,8,1,31.0,1,72.0,1.0,2810.37,2024-11-04 08:11:12,0
959.48,2023-01-10 16:28:02,1,24,1,67.0,0,112.0,1.0,10631.43,2024-11-04 08:07:57,3
335.68,2023-11-06 17:20:40,1,40,2,24.0,3,142.0,1.0,1188.95,2024-11-04 08:11:20,0
423.96,2023-01-30 18:50:14,1,36,0,43.0,0,75.0,1.0,8374.38,2024-11-04 08:08:41,3
361.38,2023-03-02 17:02:57,0,25,2,72.0,2,71.0,3.0,4972.92,2024-11-04 08:12:17,2
220.82,2023-12-29 16:30:53,1,21,1,42.0,1,31.0,1.0,4298.13,2024-11-04 08:08:24,2
717.36,2023-01-02 17:00:33,0,13,2,22.0,3,138.0,1.0,514.88,2024-11-04 08:09:39,0
406.12,2023-08-03 17:32:39,1,15,0,42.0,0,106.0,1.0,10501.53,2024-11-04 08:11:29,3
427.83,2023-05-10 17:02:51,1,31,0,47.0,1,29.0,1.0,3293.06,2024-11-04 08:09:49,2
416.62,2023-03-06 17:26:59,0,3,2,26.0,3,67.0,1.0,9700.9,2024-11-04 08:11:23,3
21.9,2023-04-10 17:04:28,1,31,0,28.0,3,30.0,1.0,1052.27,2024-11-04 08:11:15,0
717.74,2023-12-08 16:51:28,0,34,2,42.0,1,112.0,1.0,8375.16,2024-11-04 08:10:43,3
393.68,2023-09-18 16:40:55,1,36,0,55.0,0,141.0,1.0,10135.88,2024-11-04 08:07:00,3
281.91,2023-01-12 17:10:03,1,10,1,25.0,3,269.0,1.0,225.53,2024-11-04 08:07:24,0
239.85,2023-01-26 16:17:52,1,40,0,70.0,2,50.0,1.0,1477.63,2024-11-04 08:07:51,2
237.84,2023-09-22 17:40:23,1,26,1,26.0,3,16.0,1.0,8932.39,2024-11-04 08:09:29,3
459.29,2023-01-26 18:07:00,0,18,2,64.0,2,109.0,1.0,1006.12,2024-11-04 08:11:08,2
196.49,2023-12-22 17:31:59,1,28,1,41.0,1,65.0,1.0,7516.56,2024-11-04 08:09:30,3
21.23,2023-09-11 16:35:15,1,41,0,23.0,3,103.0,4.0,319.18,2024-11-04 08:09:59,0
95.23,2023-10-16 18:47:17,1,10,2,20.0,3,60.0,3.0,966.88,2024-11-04 08:11:38,0
344.87,2023-08-28 17:59:32,1,15,1,58.0,2,25.0,1.0,7447.44,2024-11-04 08:11:21,2
129.62,2023-07-06 16:47:00,0,38,0,23.0,3,124.0,1.0,620.28,2024-11-04 08:06:51,0
16.53,2023-07-24 17:07:27,1,15,0,21.0,3,220.0,1.0,707.95,2024-11-04 08:08:29,0
277.02,2023-11-13 16:16:48,0,10,0,46.0,0,227.0,1.0,8586.38,2024-11-04 08:09:56,1
13.02,2023-06-14 16:24:08,1,5,1,51.0,0,42.0,1.0,6076.45,2024-11-04 08:11:43,2
199.02,2023-01-30 17:36:54,1,22,0,22.0,3,185.0,1.0,793.63,2024-11-04 08:08:22,0
684.5,2023-07-31 18:52:14,1,13,1,29.0,0,76.0,1.0,6258.63,2024-11-04 08:10:14,0
1173.74,2023-09-25 16:44:52,0,41,2,61.0,0,61.0,1.0,10456.24,2024-11-04 08:07:31,3
45.92,2023-06-19 17:25:35,1,26,0,26.0,3,23.0,1.0,544.56,2024-11-04 08:06:32,0
761.73,2023-09-11 17:15:04,1,8,0,19.0,3,27.0,1.0,151.28,2024-11-04 08:09:23,0
331.38,2023-05-30 17:13:38,1,24,0,42.0,1,122.0,1.0,844.55,2024-11-04 08:08:38,0
602.8,2023-03-20 17:25:15,1,3,1,60.0,2,173.0,1.0,7417.69,2024-11-04 08:10:57,1
64.12,2023-08-10 17:12:55,0,16,1,57.0,0,222.0,1.0,1029.09,2024-11-04 08:09:39,1
57.38,2023-02-13 18:27:34,1,18,2,28.0,3,86.0,1.0,899.52,2024-11-04 08:08:31,0
94.64,2023-05-15 18:30:55,0,27,0,28.0,3,144.0,1.0,586.76,2024-11-04 08:08:50,0
