Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight,Rings,Cluster,PCA1,PCA2
0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10,0,-0.3978945921703,-1.8177849852987122
1,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10,0,0.3182497346099179,-0.09185674064590083
1,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8,0,0.17686370605998744,-0.09541519970384685
1,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9,0,-0.11952293418954155,-0.09207681745670568
1,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9,0,0.4045272595233359,-0.09582467761353407
1,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9,0,0.7363006036543098,-0.06055118214222882
1,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,0,1.0582439119827562,-0.051069444680291426
0,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11,0,1.2877560499759244,-1.780661161371813
0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,0,1.2041005398319014,-1.781869846945369
1,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9,0,0.4602576794566035,-0.10027412999372608
2,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8,0,1.013815422966283,1.6572268824935268
1,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10,0,1.0086583018774922,-0.0623761998561142
0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10,0,0.914743188251697,-1.7610638198597366
0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,0,1.5627819494910131,-1.7777368587364581
0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12,0,1.6613236302104206,-1.7719791999728045
2,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10,0,1.421635710501845,1.6469248791787348
0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10,1,1.8071387975810123,-1.7783098275994549
2,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11,1,1.7708134160143205,1.6489311648495735
0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10,1,1.667923475971217,-1.7909188687442938
2,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10,1,1.7748997418989305,1.6434668517433713
0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,1,1.8154731763468608,-1.7958774867237766
2,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11,1,2.17399639865194,1.6725209298598913
2,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11,1,2.7857352792866266,1.711921326878524
2,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10,1,1.6663299456024716,1.6390352934274666
1,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11,0,1.2627499396001156,-0.07113868545364915
2,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10,1,1.7131469707570655,1.6474289547873708
0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14,1,2.1323733631894677,-1.729938244752882
1,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11,1,1.9333150837638142,-0.05471038742235148
1,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11,1,1.935277043167912,-0.05414038983226001
0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9,1,2.8708259156555918,-1.7862126333606787
2,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,1,2.5728986771318727,1.6554590488082128
2,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12,1,3.26263190126688,1.6892440243206361
2,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,1,2.7747983319432676,1.6875767146917038
2,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11,1,2.506114117033862,1.6828894105157062
2,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10,1,2.1470859183903213,1.671393372314321
0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10,1,2.8389267035828945,-1.7743454939977463
2,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,1,3.5736487347146717,1.6876977963708522
2,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,1,2.140332852694497,1.6408995173601657
0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10,1,2.909256686665321,-1.760011395352254
2,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,1,3.0855740297516197,1.6711366769947926
0,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10,1,3.1377064232440444,-1.7441939541710976
2,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10,1,2.297565543476056,1.6461401913771692
0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,1,4.5095582623008985,-1.6863310225403692
0,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11,1,2.5851119681498407,-1.7560407463614918
2,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11,1,2.7343160653779743,1.6426687441961692
0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9,1,3.6650942101458024,-1.7555245218747142
0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11,1,3.9433568689685363,-1.7226033962055909
2,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11,1,3.356641265777335,1.7441954463721827
0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,1,3.7840998351867485,-1.7530444347788543
2,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10,1,4.946248403722416,1.7694588616320295
2,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11,1,3.230196863372836,1.6872130638262066
2,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11,1,4.002672700790303,1.6740331022487867
0,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10,1,3.818603177511514,-1.7369634377350793
2,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11,1,5.475649338880617,1.8738453077018753
0,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,1,4.691202847638055,-1.6762976922300916
2,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11,1,7.8973397439977395,1.8640570035142758
1,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5,2,-5.101147992861394,-0.14413191810366313
1,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7,2,-3.278261386145338,-0.13448069987345948
1,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7,2,-2.82681370790825,-0.12902790363768074
1,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,2,-3.445590848679584,-0.14257113814638536
0,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7,2,-1.8920764757154702,-1.8160368112950136
2,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9,0,-1.1804671087026155,1.6236419766657897
1,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9,2,-1.9709860818694696,-0.1298004836704384
1,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9,2,-1.9742217935669943,-0.15016339121053368
0,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7,0,0.31320780519586344,-1.7823841255427184
2,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9,0,0.5476307234570722,1.6633169386916151
1,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8,0,0.025927617896330735,-0.09103404171130645
2,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7,0,-0.16167381376991435,1.6252143773090668
1,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10,0,0.09613443660251902,-0.07895825599840296
2,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9,0,-0.5393651492379623,1.6300925337561027
2,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,0,-0.8216826805693441,1.6399644734836523
0,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9,1,1.658010752923491,-1.7789048238252188
0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,1,3.6609620574036534,-1.6541004384596376
2,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10,1,1.5976377484555424,1.6684490346093979
2,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10,1,2.138153383330868,1.6533540017832637
2,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,0,1.5398467009797983,1.6637832434984858
2,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10,1,2.370769347957626,1.6673558884559159
2,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,1,1.5759008664510556,1.6756133080309488
0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,1,2.5344813930432792,-1.7748515063123838
0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,1,2.4177929287517816,-1.7462660792869782
0,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11,1,2.9056918725506033,-1.7239726270547069
0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,12,1,3.2696524438479018,-1.7664554558872778
0,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13,1,4.728079043559152,-1.694317981168615
0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12,1,4.799251447899075,-1.720087726826445
1,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5,2,-4.937032256500719,-0.15565957145693712
1,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5,2,-4.830479457750486,-0.15871173791581408
1,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7,2,-3.9652281046872266,-0.16367172402553176
1,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6,2,-3.3669782503511367,-0.16286760564143654
1,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6,2,-3.0203176192315255,-0.15111021588300577
1,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7,2,-2.8867941128160894,-0.15726678550943596
1,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8,2,-2.273476284545264,-0.1523413373045596
1,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7,2,-2.435807477849673,-0.14743922279294794
1,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8,0,-1.4147855093132575,-0.12874570052188888
1,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,2,-2.0892124777465026,-0.1439464044496994
1,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8,0,-1.1984930283425306,-0.12519262892528174
1,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8,0,-1.1001804069733239,-0.10495360958295416
1,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9,0,-0.8887882395460955,-0.11241103456242811
1,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10,0,-0.2886441847580049,-0.09482171859662357
1,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9,0,-0.5663412637321859,-0.11918437293716101
2,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,0,0.2825279239162044,1.6111997580197777
2,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9,0,-0.26025373909363775,1.6180144415207303
2,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,0,-0.31292482230484286,1.6147068469481414
1,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8,0,-1.2100335331324137,-0.12416399042849263
1,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11,0,-0.3399375093102713,-0.12698786101164658
1,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10,0,-0.18778906756234304,-0.1049499116211308
1,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9,0,0.2157894764883092,-0.10490365250222491
0,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10,0,0.49157556413540654,-1.8060774823869026
2,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,0,0.7917100274300491,1.6158423048015798
2,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9,0,0.8012504669801019,1.627126961778828
0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,0,0.7760315575976319,-1.791411054353987
1,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,0,-0.24624451056293561,-0.10462029671603248
1,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10,0,0.5005706547232732,-0.09152105843123902
2,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9,0,0.9922792888318763,1.6936571910892044
0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9,0,0.9781741076874655,-1.8116261836143288
1,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9,0,-0.07124904034281765,-0.1019064190934176
2,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8,0,0.666494937030434,1.6146153863558814
0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,0,1.135703960608778,-1.781883778365916
2,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9,0,1.1351867279162213,1.646788574642209
1,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9,0,0.5209948000047963,-0.05911535812712451
2,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10,1,2.13758349968128,1.6539583069725166
2,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,1,2.3020306530978383,1.649587532118719
2,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10,0,1.0110697387431409,1.6745025346560518
0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11,1,1.998602455695983,-1.7946588296569108
1,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,1,2.0196701875156795,-0.0654244357420731
2,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,1,2.315044456051325,1.6794326543429723
2,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9,1,2.01519292320614,1.6630934553185477
2,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10,1,2.3867409282232126,1.6691435874973928
2,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12,1,1.6326748871616326,1.6290535970118556
0,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,1,1.7077913521104875,-1.789763075235606
0,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10,1,1.9849952501006607,-1.7803920753659417
0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,1,2.4600981959655783,-1.7852480152151062
0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,1,2.394440570332577,-1.7792970852704262
0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,1,3.1744791579392095,-1.7457968265422112
0,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14,1,3.320440044467982,-1.7346485479477576
2,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10,1,3.3746710057897165,1.697442041166718
2,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12,1,3.633227168099945,1.70091009198437
0,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11,1,4.018890003756808,-1.7459018633713292
2,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,1,5.183335719609108,1.7130725126113289
0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10,1,3.2188389385384917,-1.7725773092441177
0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11,1,3.564059317965891,-1.7502152190690172
2,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12,1,5.8882692671354775,1.765749624608871
1,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3,2,-5.728024920013465,-0.14481282071086218
1,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6,2,-4.491391037328316,-0.15747418366393678
1,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7,2,-4.636319337193845,-0.14936294350552481
1,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7,2,-3.6938229837288628,-0.16037839229030249
2,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9,2,-2.7508363964045444,1.5709111306072439
1,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,2,-2.921123590476495,-0.14218378810209997
0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,0,-1.2558725393545704,-1.8027301502217539
2,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10,0,-0.7344836509962054,1.6148238441904819
0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8,0,-0.9232598502582078,-1.8440081662889145
1,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8,0,-0.8238674134058085,-0.11530076537528702
2,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,0,0.3820423739646367,1.6543222049883672
0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12,1,2.011321214299867,-1.7936639063187763
1,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8,2,-3.79990655347815,-0.15947071395419402
1,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6,2,-3.180784624139268,-0.15988841903207465
1,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,2,-2.524635944472892,-0.14199691611055457
2,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8,0,-1.4356248215921341,1.6156128162041132
2,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8,0,-1.2075147834797288,1.6178223868447472
2,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,0,0.42827572796297475,1.6433399592916542
2,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8,0,0.7484941305638906,1.6640687690987002
2,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10,0,0.6953280712864056,1.6333522317183073
2,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10,0,1.4036242645821297,1.6484824876468267
0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9,1,1.9049368889827334,-1.7923140328389937
0,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,9,0,1.4602459443837819,-1.7595772389827582
2,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,7,1,1.8032290275268872,1.6615969450872594
2,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,1,2.018681846996241,1.643011636988648
0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,1,3.8355770386194976,-1.7487981278423828
2,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11,1,3.751945957514622,1.6772590066958608
2,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11,1,3.5874719006821656,1.7289779951311937
0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12,1,3.648093099841883,-1.7623991394839726
2,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14,0,-0.8043261565099112,1.6075126749961912
0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,0,0.4721435956477704,-1.8507439932723235
0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14,2,-2.0507868566313876,-1.8728117805676034
2,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11,0,0.2813006321938388,1.6265450687317138
2,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6,2,-4.038194795807235,1.5673695901192828
0,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7,2,-2.364966288968769,-1.8600588221650647
2,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9,2,-2.894984604417706,1.5679481465629215
1,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4,2,-6.2108572094369885,-0.13741366948927886
1,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,2,-3.976015159329009,-0.16399640190990544
2,0.52,0.425,0.125,0.79,0.372,0.205,0.19,8,0,0.024090572459771243,1.6477498567329203
0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9,0,0.39942595156290195,-1.7975931965555663
2,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11,0,-0.5774197993882818,1.608837380201939
0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9,0,1.2764503755857786,-1.7966101289298577
2,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16,0,0.9820213223449149,1.6447116827188646
2,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14,0,0.9997815696250039,1.618399842353737
2,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11,2,-2.306541197334684,1.5696004120982647
1,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6,2,-3.700312841945779,-0.1560717329276922
2,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9,0,-1.4334605673028584,1.6048679357468747
0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14,1,4.376992108657473,-1.7610992479864949
2,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6,2,-2.886491432071486,1.5665292221964655
0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7,2,-3.1542339269281165,-1.879157460546141
2,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10,0,0.32593434652822395,1.6115340676357155
2,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12,0,0.294684194724513,1.60919092284669
0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9,0,1.3376951775153463,-1.7817973246578542
0,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11,0,-0.08456551382906385,-1.8409273302629305
2,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8,2,-2.4358585594013125,1.5734347945326106
1,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9,2,-4.09787559127572,-0.161385972048368
2,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16,1,3.287669526584928,1.6301797974708083
0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12,0,1.3997542949536474,-1.8182629622048179
0,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9,0,1.4183333856104223,-1.801229674812386
0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14,0,0.7278899425836007,-1.797572585199058
0,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14,1,2.84827749405573,-1.7914668133418261
2,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,0,-0.7943100813556485,1.619494476122585
0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18,1,3.0211691245933743,-1.7761094468723215
1,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5,2,-4.546323706352657,-0.1535737313625938
2,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19,0,0.14489816223104318,1.6000141692867558
0,0.525,0.43,0.165,0.717,0.289,0.1745,0.195,10,0,0.143423261579429,-1.8381368460156333
0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15,0,-0.5951257404825409,-1.827333135012341
0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8,2,-2.1723231602893427,-1.886935613004488
0,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9,0,-0.3193268102479017,-1.844287640085178
2,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,15,0,0.5038572553120434,1.5987584133520134
0,0.45,0.36,0.11,0.447,0.203,0.082,0.13,12,2,-2.2015450415391755,-1.8596530062823016
0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9,0,-0.9331079428524798,-1.837725749008321
1,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5,2,-4.317744232785362,-0.16063891155956353
0,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12,0,-0.03454457431036651,-1.8337009205465553
2,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9,2,-4.400669225693119,1.550243767699081
2,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16,0,0.7578903439990551,1.6035477092408392
0,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15,1,3.941010028570278,-1.7674287868965126
2,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10,2,-2.0227517058994686,1.5718012244064763
0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15,1,1.9313402577428258,-1.7683986823675226
1,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7,2,-3.27075841117282,-0.1551184086343269
0,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,0,1.2631904741112774,-1.7637391775484619
0,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15,1,3.2820425261324235,-1.7443661901881653
2,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10,0,-0.24572909917220806,1.6294783376838544
1,0.29,0.225,0.075,0.152,0.071,0.059,0.045,9,2,-4.446474410198027,-0.15177835099114761
1,0.41,0.33,0.105,0.335,0.1525,0.074,0.11,7,2,-2.7959198840241966,-0.15284827509184146
0,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7,0,-1.4067760369749416,-1.8374116469637105
0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9,0,1.183500527546399,-1.7827865832235603
0,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12,0,0.5463195237652789,-1.7556911202159653
2,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,12,1,2.563239821197259,1.6255925328998384
2,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16,0,-0.23748492611907912,1.6187447025690833
0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12,0,1.3675932525511185,-1.8259731202048686
0,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,13,0,-0.09193485389805273,-1.830413709538655
1,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,9,2,-2.209220836085021,-0.1643226335722022
2,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12,0,-0.6471862456370792,1.6081233053586468
0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,1,1.7829471735094098,-1.8147005425326004
2,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14,1,5.036765107479106,1.7151991254265282
0,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17,1,1.9692699360845531,-1.7854189643240346
0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10,0,0.8030604229124884,-1.8113296876825902
1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4,2,-6.360413788216212,-0.1394560772315831
2,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15,2,-2.0117965009260317,1.5635177099686248
0,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12,0,-0.1353624174465471,-1.7998981154888978
1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4,2,-6.352236849324208,-0.13154053837982746
2,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16,1,2.2938823265544266,1.5856982365416197
2,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16,0,1.025681890966938,1.5991903022152327
2,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6,2,-3.671873231832796,1.5537146095965668
2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4,2,-5.289407795649247,1.5592469625355425
1,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13,0,-0.6021506812750028,-0.11634909307989903
1,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9,0,-1.4839305859045289,-0.14439975490529774
0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,10,0,-1.5067097098553393,-1.845244630642808
2,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13,0,-1.4702908214948422,1.5829591474143383
1,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10,2,-3.7371132040098445,-0.1677886670511187
1,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15,0,-0.3307896204409728,-0.10742887563274495
1,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11,0,0.03761821828972118,-0.09784410721465597
1,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19,0,-0.27539416991489707,-0.115155216650898
1,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11,0,1.3840188448642268,-0.06372682250906395
0,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,10,0,-0.005362874886976773,-1.836352369129192
